"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
2054,"1","2026-01-20T04:33:51.166719Z",2635,"/data/local-files/?d=raw_captures/top_view/20260119_171827_0001.jpg","",4.822,"2026-01-20T04:33:51.166729Z"
2057,"1","2026-01-20T04:33:57.256943Z",2638,"/data/local-files/?d=raw_captures/top_back_view/20260119_171829_0000.jpg","",0.572,"2026-01-20T04:33:57.256954Z"
2085,"1","2026-01-20T04:34:45.175773Z",2666,"/data/local-files/?d=raw_captures/top_back_view/20260119_171905_0013.jpg","[{""x"":45.61897643990435,""y"":10.764676378289916,""width"":14.831615334286715,""height"":31.828764827150213,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080}]",17.734,"2026-01-20T04:34:45.175785Z"
2087,"1","2026-01-20T04:34:54.640037Z",2668,"/data/local-files/?d=raw_captures/top_back_view/20260119_171905_0014.jpg","[{""x"":46.36713030746706,""y"":10.54172767203514,""width"":14.165446559297223,""height"":32.503660322108345,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080}]",6.621,"2026-01-20T04:34:54.640049Z"
2148,"1","2026-01-20T04:36:04.756626Z",2729,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0002.jpg","[{""x"":9.783495962619781,""y"":2.338358759880066,""width"":40.45347273349762,""height"":65.79439043998718,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":36.215537786483765,""y"":30.35498857498169,""width"":55.45156002044678,""height"":69.64501142501831,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":21.908235950171083,""y"":16.983628181181096,""width"":2.2245062457455034,""height"":27.660786226042205,""rotation"":4.783480948766055,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",20.462,"2026-01-20T04:36:04.756639Z"
2154,"1","2026-01-20T04:36:22.223321Z",2735,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0004.jpg","[{""x"":10.703688859939575,""y"":2.238643169403076,""width"":43.947553634643555,""height"":69.06078457832336,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":40.31957983970642,""y"":29.529407620429993,""width"":59.400975704193115,""height"":70.41944861412048,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":23.140049166977406,""y"":18.41111183166504,""width"":3.7765439599752426,""height"":27.447408437728882,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",4.884,"2026-01-20T04:36:22.223332Z"
2160,"1","2026-01-20T04:36:48.002060Z",2741,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0006.jpg","[{""x"":11.053551733493805,""y"":2.2650152444839478,""width"":46.966639161109924,""height"":74.04624223709106,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":46.36298418045044,""y"":31.99540674686432,""width"":53.62604856491089,""height"":68.00459027290344,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":47.489804401993766,""y"":22.455355525016788,""width"":8.798443526029587,""height"":7.916957279599076,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":25.871815915614498,""y"":20.261559142545444,""width"":3.3752364926860845,""height"":32.43029024382419,""rotation"":4.1456436499976235,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",14.235,"2026-01-20T04:36:48.002075Z"
2163,"1","2026-01-20T04:36:56.817097Z",2744,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0007.jpg","[{""x"":50.53170174360275,""y"":34.28092002868652,""width"":49.44428503513336,""height"":65.71907997131348,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":10.800248384475708,""y"":2.0575135946273804,""width"":50.15011429786682,""height"":78.37163805961609,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":27.157747745513916,""y"":21.01070135831833,""width"":4.6138763427734375,""height"":34.730467200279236,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":50.89728981256485,""y"":24.01202581822872,""width"":8.785101771354675,""height"":9.241581708192825,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",4.838,"2026-01-20T04:36:56.817107Z"
2164,"1","2026-01-20T04:37:07.870098Z",2745,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0008.jpg","[{""x"":39.28535282611847,""y"":1.135796308517456,""width"":18.51028800010681,""height"":20.667514204978943,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":35.02248823642731,""y"":19.651931524276733,""width"":26.55155062675476,""height"":71.69735431671143,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":50.32027818448015,""y"":16.544655929721827,""width"":6.588579795022066,""height"":3.9531478770131683,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.847,"2026-01-20T04:37:07.870108Z"
2173,"1","2026-01-20T04:37:35.753496Z",2754,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0011.jpg","[{""x"":33.694469928741455,""y"":21.782734990119934,""width"":30.301350355148315,""height"":76.7056405544281,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":38.679541647434235,""y"":1.362530142068863,""width"":19.736137986183167,""height"":22.569797933101654,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.320278184480216,""y"":18.448023426061496,""width"":7.247437774524121,""height"":3.6603221083455297,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",9.792,"2026-01-20T04:37:35.753507Z"
2175,"1","2026-01-20T04:37:40.673758Z",2756,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0011.jpg","[{""x"":13.758891820907593,""y"":3.1992197036743164,""width"":56.63228631019592,""height"":89.64698910713196,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":67.97642111778259,""y"":46.864330768585205,""width"":31.978702545166016,""height"":53.02846431732178,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":60.735440254211426,""y"":29.665112867951393,""width"":8.16659927368164,""height"":10.128902643918991,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":34.132243134081364,""y"":25.775057077407837,""width"":5.403916165232658,""height"":38.85921835899353,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",2.827,"2026-01-20T04:37:40.673769Z"
2176,"1","2026-01-20T04:38:41.972885Z",2757,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0012.jpg","[{""x"":32.77959227561951,""y"":22.946766018867493,""width"":31.81890845298767,""height"":76.05276703834534,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":38.7154147028923,""y"":1.6584329307079315,""width"":19.762274622917175,""height"":22.890885174274445,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.612646939956186,""y"":18.44482750095299,""width"":7.187810343815635,""height"":5.142520791728455,""rotation"":0.6054260734439936,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",60.558,"2026-01-20T04:38:41.972895Z"
2178,"1","2026-01-20T04:39:39.945019Z",2759,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0012.jpg","[{""x"":13.735160231590271,""y"":3.225550055503845,""width"":58.42573046684265,""height"":89.87530469894409,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":73.00907373428345,""y"":47.31944799423218,""width"":26.987075805664062,""height"":52.61257886886597,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":62.547408260328716,""y"":31.183598935604085,""width"":8.561862789170823,""height"":8.99843871593475,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":36.18498762818746,""y"":27.565794850663412,""width"":4.989481144808892,""height"":39.60503445026825,""rotation"":4.663028636484626,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",15.723,"2026-01-20T04:39:39.945031Z"
2185,"1","2026-01-20T04:40:08.005780Z",2766,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0015.jpg","[{""x"":31.88989758491516,""y"":26.919850707054138,""width"":33.54959487915039,""height"":73.0801522731781,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":38.45972195267677,""y"":1.6058698296546936,""width"":20.379237830638885,""height"":25.764238834381104,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.599037621768,""y"":20.102410245254152,""width"":7.480453054286334,""height"":4.6474220291380774,""rotation"":1.921379018238099,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",13.449,"2026-01-20T04:40:08.005791Z"
2187,"1","2026-01-20T04:40:20.801308Z",2768,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0015.jpg","[{""x"":14.192250370979309,""y"":4.499456286430359,""width"":63.48494291305542,""height"":94.70650553703308,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":41.221299225643335,""y"":31.444093479462133,""width"":5.6962614250521675,""height"":40.90426564216624,""rotation"":5.345428782771194,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",9.461,"2026-01-20T04:40:20.801318Z"
2188,"1","2026-01-20T04:40:33.744559Z",2769,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0016.jpg","[{""x"":31.727084517478943,""y"":27.49520242214203,""width"":34.71633791923523,""height"":72.50480055809021,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":38.18473815917969,""y"":1.8167033791542053,""width"":20.85857391357422,""height"":26.170140504837036,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.829176313439326,""y"":20.730418663613268,""width"":7.425858445007388,""height"":4.762431362842918,""rotation"":3.507260257755945,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",12.803,"2026-01-20T04:40:33.744571Z"
2190,"1","2026-01-20T04:40:45.623559Z",2771,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0016.jpg","[{""x"":14.630866050720215,""y"":4.908639192581177,""width"":65.7085657119751,""height"":94.3280816078186,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":43.0915587942777,""y"":32.607890733823886,""width"":5.814079225788986,""height"":42.07590647050728,""rotation"":4.803743889786176,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.224,"2026-01-20T04:40:45.623573Z"
2191,"1","2026-01-20T04:40:56.351337Z",2772,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0017.jpg","[{""x"":31.18918240070343,""y"":28.796735405921936,""width"":35.53040623664856,""height"":71.20326161384583,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":37.81454861164093,""y"":1.7637014389038086,""width"":21.502071619033813,""height"":27.514532208442688,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.7163323736604,""y"":21.79319882565483,""width"":7.988653001464138,""height"":4.978038067349936,""rotation"":2.5637702114645435,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",9.119,"2026-01-20T04:40:56.351347Z"
2196,"1","2026-01-20T04:41:14.952777Z",2777,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0018.jpg","[{""x"":15.626981854438782,""y"":6.041428446769714,""width"":71.45988345146179,""height"":93.39064955711365,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":49.397094233216656,""y"":36.61355068343084,""width"":7.080638614820313,""height"":45.57755414500817,""rotation"":6.394707522965518,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",14.526,"2026-01-20T04:41:14.952786Z"
2200,"1","2026-01-20T04:42:07.931726Z",2781,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0020.jpg","[{""x"":37.2731126844883,""y"":1.166662573814392,""width"":23.12081903219223,""height"":31.222888827323914,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":29.433391988277435,""y"":30.366027355194092,""width"":38.88412415981293,""height"":69.63397264480591,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":50.96700562767025,""y"":23.410436343448684,""width"":8.39986219278873,""height"":5.270863836017601,""rotation"":2.563770211464373,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",46.128,"2026-01-20T04:42:07.931737Z"
2203,"1","2026-01-20T04:42:25.225750Z",2784,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0021.jpg","[{""x"":29.434147477149963,""y"":32.19950497150421,""width"":39.0559196472168,""height"":67.479008436203,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":36.95080503821373,""y"":1.6799047589302063,""width"":23.688580095767975,""height"":31.96849226951599,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":51.21526768751874,""y"":24.23201808241072,""width"":8.551881807865962,""height"":5.635748199278575,""rotation"":1.6308470254514305,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",11.793,"2026-01-20T04:42:25.225761Z"
2205,"1","2026-01-20T04:42:36.442358Z",2786,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0021.jpg","[{""x"":17.049938440322876,""y"":7.434660196304321,""width"":76.40907764434814,""height"":92.00500249862671,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":56.396562921619875,""y"":41.549553347871935,""width"":9.34658917516178,""height"":48.5184144563438,""rotation"":9.979537925305465,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",9.631,"2026-01-20T04:42:36.442368Z"
2208,"1","2026-01-20T04:42:52.716248Z",2789,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0022.jpg","[{""x"":18.41318905353546,""y"":9.142634272575378,""width"":74.84963536262512,""height"":90.32167792320251,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":59.53123823454571,""y"":43.13844829076048,""width"":9.459509324852235,""height"":51.76283712968197,""rotation"":11.530510707032136,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.934,"2026-01-20T04:42:52.716258Z"
2215,"1","2026-01-20T04:43:08.742385Z",2796,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0025.jpg","[{""x"":28.6438450217247,""y"":37.047579884529114,""width"":42.13666021823883,""height"":62.95241713523865,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":36.39713227748871,""y"":1.6562536358833313,""width"":24.76549744606018,""height"":35.79843044281006,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.899796932935715,""y"":26.22709758579731,""width"":9.492184221744537,""height"":7.001670449972153,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",5.094,"2026-01-20T04:43:08.742396Z"
2217,"1","2026-01-20T04:43:21.723374Z",2798,"/data/local-files/?d=raw_captures/side_view_1/20260119_171937_0025.jpg","[{""x"":19.09891366958618,""y"":9.245127439498901,""width"":79.26403284072876,""height"":90.61391353607178,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":61.506291421056666,""y"":49.927344918250974,""width"":15.875501243471213,""height"":49.909120798110926,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",11.068,"2026-01-20T04:43:21.723385Z"
2218,"1","2026-01-20T04:43:24.137705Z",2799,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0026.jpg","[{""x"":28.66552770137787,""y"":37.89825439453125,""width"":42.21549034118652,""height"":62.10174560546875,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":36.23541444540024,""y"":4.073622822761536,""width"":24.9812513589859,""height"":34.77323651313782,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.991636514663696,""y"":26.620569825172424,""width"":9.563541412353516,""height"":7.385039329528809,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.796,"2026-01-20T04:43:24.137715Z"
2227,"1","2026-01-20T04:43:50.193158Z",2808,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0029.jpg","[{""x"":27.572187781333923,""y"":41.67449772357941,""width"":44.244372844696045,""height"":58.325499296188354,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":35.70213317871094,""y"":6.675508618354797,""width"":26.091372966766357,""height"":36.21011674404144,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":51.7427474852835,""y"":28.948275006770498,""width"":9.30636896046847,""height"":5.856515373352852,""rotation"":3.3664606634286542,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.154,"2026-01-20T04:43:50.193170Z"
2236,"1","2026-01-20T04:44:15.939015Z",2817,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0032.jpg","[{""x"":26.590602099895477,""y"":44.99685764312744,""width"":44.06990110874176,""height"":55.00314235687256,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":35.21160185337067,""y"":6.331178545951843,""width"":27.436786890029907,""height"":39.703136682510376,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":51.82497873071444,""y"":31.028650454307588,""width"":9.801861427696123,""height"":6.065335982937435,""rotation"":3.2704879231827704,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.721,"2026-01-20T04:44:15.939026Z"
2245,"1","2026-01-20T04:44:44.145302Z",2826,"/data/local-files/?d=raw_captures/side_view_2/20260119_171937_0034.jpg","[{""x"":39.948852360248566,""y"":0.31690895557403564,""width"":39.289090037345886,""height"":79.87887859344482,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":72.49545305967331,""y"":0.36315619945526123,""width"":27.06409990787506,""height"":43.66934299468994,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":83.44470009018895,""y"":5.713839179146977,""width"":7.1255269143436815,""height"":5.2171551936987495,""rotation"":24.710953863073314,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",16.624,"2026-01-20T04:44:44.145313Z"
2250,"1","2026-01-20T04:45:20.010383Z",2831,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0036.jpg","[{""x"":34.61626023054123,""y"":8.289262652397156,""width"":29.32303249835968,""height"":45.41488289833069,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":26.852621138095856,""y"":51.31543278694153,""width"":44.03219521045685,""height"":48.68297576904297,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.219629461428774,""y"":34.43870183731045,""width"":10.537928420707967,""height"":6.149738283740967,""rotation"":2.436648246809682,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":44.06112737920934,""y"":24.89019033674963,""width"":8.976939970717462,""height"":2.049780380673501,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",26.632,"2026-01-20T04:45:20.010394Z"
2254,"1","2026-01-20T04:45:46.184157Z",2835,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0037.jpg","[{""x"":34.406743943691254,""y"":7.922092080116272,""width"":29.86368238925934,""height"":48.05284142494202,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":27.197106182575226,""y"":55.001188814640045,""width"":44.837817549705505,""height"":44.86187398433685,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.67117324943595,""y"":34.87973327743134,""width"":10.713016649910676,""height"":7.126744415094242,""rotation"":4.243076661384123,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":43.20960119893653,""y"":25.252764196400207,""width"":11.096867253542992,""height"":2.2936841472983374,""rotation"":1.9469954176757938,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",19.383,"2026-01-20T04:45:46.184167Z"
2270,"1","2026-01-20T04:46:17.633679Z",2851,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0041.jpg","[{""x"":33.53613764047623,""y"":9.104514122009277,""width"":32.001885771751404,""height"":54.059022665023804,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":25.892367959022522,""y"":60.64412444829941,""width"":48.72254729270935,""height"":39.35587704181671,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":43.68868991732597,""y"":27.928137313574553,""width"":7.914800941944122,""height"":2.382642962038517,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":52.29685212298685,""y"":38.506588579794965,""width"":11.694729136163968,""height"":7.027818448023486,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",7.027,"2026-01-20T04:46:17.633690Z"
2285,"1","2026-01-20T04:46:55.752061Z",2866,"/data/local-files/?d=raw_captures/side_view_2/20260119_171937_0044.jpg","[{""x"":31.171120703220367,""y"":0.7958978414535522,""width"":40.10249078273773,""height"":84.81214642524719,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":68.77989023923874,""y"":0.48178285360336304,""width"":31.201210618019104,""height"":48.300108313560486,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":78.08274003054926,""y"":5.652418218119781,""width"":7.906295754026357,""height"":5.49901986797192,""rotation"":24.691558163477566,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",11.139,"2026-01-20T04:46:55.752071Z"
2286,"1","2026-01-20T04:47:11.963970Z",2867,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0045.jpg","[{""x"":32.3719784617424,""y"":11.105141043663025,""width"":33.71740281581879,""height"":59.87889766693115,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":24.881428480148315,""y"":69.0635159611702,""width"":50.789618492126465,""height"":30.92305362224579,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.935231747168075,""y"":40.82933605042023,""width"":12.408695636555885,""height"":7.1861808580681075,""rotation"":4.345549664689997,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":42.92049482464787,""y"":30.579562019556768,""width"":11.916751395992812,""height"":2.485910989344118,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",14.729,"2026-01-20T04:47:11.963980Z"
2290,"1","2026-01-20T04:47:18.861626Z",2871,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0046.jpg","[{""x"":31.95199817419052,""y"":11.223432421684265,""width"":34.6089631319046,""height"":63.54939937591553,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":25.023743510246277,""y"":73.4026625752449,""width"":50.73302388191223,""height"":26.597341895103455,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":42.72422716021538,""y"":31.56682662665844,""width"":12.720508873462677,""height"":2.938774973154068,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":52.50488296151161,""y"":42.863500863313675,""width"":12.863235175609589,""height"":9.067176282405853,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":45.465561002492905,""y"":12.45232429355383,""width"":7.694979012012482,""height"":1.5926558524370193,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.87,"2026-01-20T04:47:18.861636Z"
2313,"1","2026-01-20T04:48:02.558463Z",2894,"/data/local-files/?d=raw_captures/side_view_2/20260119_171937_0051.jpg","[{""x"":21.114102005958557,""y"":0.7243335247039795,""width"":41.581523418426514,""height"":88.8735294342041,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":63.89099210500717,""y"":0.26807188987731934,""width"":35.887470841407776,""height"":52.18226909637451,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":73.63010857259825,""y"":5.44096344394139,""width"":8.71288904714052,""height"":6.3830761131060285,""rotation"":24.566240060310122,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",12.946,"2026-01-20T04:48:02.558477Z"
2317,"1","2026-01-20T04:51:30.911577Z",2907,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0055.jpg","[{""x"":29.016245901584625,""y"":12.498584389686584,""width"":41.234079003334045,""height"":85.84609627723694,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":41.98314547538757,""y"":40.65498635172844,""width"":15.45400619506836,""height"":3.8492754101753235,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":53.82469519972801,""y"":54.4733501970768,""width"":14.89984542131424,""height"":10.651867091655731,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",4.839,"2026-01-20T04:51:30.911588Z"
2318,"1","2026-01-20T04:51:40.930928Z",2910,"/data/local-files/?d=raw_captures/side_view_2/20260119_171937_0055.jpg","[{""x"":16.87328964471817,""y"":0.9051024913787842,""width"":40.76932370662689,""height"":88.01146149635315,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":56.109797954559326,""y"":0.11112987995147705,""width"":43.535804748535156,""height"":54.785799980163574,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":70.56881182094543,""y"":5.831882465541448,""width"":8.489333266570874,""height"":6.442166910688144,""rotation"":25.796026494499586,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.133,"2026-01-20T04:51:40.930938Z"
2326,"1","2026-01-20T04:51:57.819178Z",2971,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0071.jpg","[{""x"":20.283007621765137,""y"":17.723390460014343,""width"":60.456836223602295,""height"":81.83673024177551,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":40.783169120550156,""y"":68.82335804402828,""width"":20.00700980424881,""height"":6.36410191655159,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":44.64264027774334,""y"":18.86177882552147,""width"":7.387981563806534,""height"":2.113477885723114,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":56.856344777703484,""y"":87.16792775097124,""width"":20.0679985705441,""height"":10.18455525639296,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",7.291,"2026-01-20T04:51:57.819189Z"
